[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_tcp_rule.go:20||proc_time=0||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 60||rows=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||rows=0||sql=SELECT * FROM `gateway_service_grpc_rule` WHERE `gateway_service_grpc_rule`.`service_id` = 60||proc_time=0||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_grpc_rule.go:21
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 60||rows=1||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||proc_time=0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||proc_time=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_load_balance.go:32||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 60||rows=1
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 59||rows=1||proc_time=0||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_http_rule.go:26||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||spanid=a205a150380704bb||rows=0||proc_time=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_tcp_rule.go:20||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 59
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule` WHERE `gateway_service_grpc_rule`.`service_id` = 59||proc_time=0||current_time=2022-06-18 16:19:25||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_grpc_rule.go:21||rows=0||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||proc_time=0||current_time=2022-06-18 16:19:25||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_access_control.go:25||sql=SELECT * FROM `gateway_service_access_control` WHERE `gateway_service_access_control`.`service_id` = 59||rows=1
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_load_balance.go:32||rows=1||current_time=2022-06-18 16:19:25||sql=SELECT * FROM `gateway_service_load_balance` WHERE `gateway_service_load_balance`.`service_id` = 59||proc_time=0
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_http_rule.go:26||rows=0||proc_time=0||cspanid=||sql=SELECT * FROM `gateway_service_http_rule` WHERE `gateway_service_http_rule`.`service_id` = 58||current_time=2022-06-18 16:19:25
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_tcp_rule.go:20||rows=0||proc_time=0||current_time=2022-06-18 16:19:25||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||cspanid=||spanid=a205a150380704bb||sql=SELECT * FROM `gateway_service_tcp_rule` WHERE `gateway_service_tcp_rule`.`service_id` = 58
[INFO][2022-06-18T16:19:25.505][log.go:44] _com_mysql_success||cspanid=||sql=SELECT * FROM `gateway_service_grpc_rule` WHERE `gateway_service_grpc_rule`.`service_id` = 58||proc_time=0||traceid=c0a82bdd62ad8a8d9100acbb104dc7b0||spanid=a205a150380704bb||FileWithLineNum=/Users/tang/Desktop/go_project/gateway/dao/service_grpc_rule.go:21||rows=1||current_time=2022-06-18 16:19:25
